"","ISO","year","estL","est","estU","predicted","wpp_lb","regionName2","regionIndex2","estN","estNL","estNU"
"348","CHL",2016,8.0442911732615,8.23602303219196,8.43591189562165,0,228821,"Latin America and the Caribbean",5,18846,18407,19303
"349","CHL",2017,8.15014992534311,8.37550589442937,8.6060456585938,0,221468,"Latin America and the Caribbean",5,18549,18050,19060
"350","CHL",2018,8.25268591470782,8.5169223336431,8.79030470325782,0,221872,"Latin America and the Caribbean",5,18897,18310,19503
"351","CHL",2019,8.34540866709989,8.6609649624263,8.98692603488327,0,224350,"Latin America and the Caribbean",5,19431,18723,20162
"352","CHL",2020,8.44113061532343,8.8073313539919,9.18851074069993,0,227821,"Latin America and the Caribbean",5,20065,19231,20933
"353","CHN",2010,5.05586986357101,6.11010169949178,7.36712809017858,0,17941969,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1096273,907123,1321808
"354","CHN",2011,5.0863120447001,6.11225882456635,7.33756535765632,0,17826962,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1089630,906735,1308065
"355","CHN",2012,5.12115151101197,6.11638584406517,7.31233875307041,0,19235424,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1176513,985075,1406559
"356","CHN",2013,5.13685869130715,6.11612165227689,7.28283299999948,0,18255844,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1116550,937777,1329543
"357","CHN",2014,5.15829209874215,6.1182214805813,7.2775386792857,0,18711604,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1144817,965199,1361744
"358","CHN",2015,5.16623170011444,6.12479163735005,7.27798465620729,0,17446888,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1068586,901347,1269782
"359","CHN",2016,5.16773859396934,6.12692148972157,7.28724668799149,0,18283156,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1120195,944826,1332339
"360","CHN",2017,5.15451949836576,6.1303297710413,7.30087052863433,0,18427645,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,1129675,949857,1345379
"361","CHN",2018,5.14336290544802,6.13392804333602,7.32454804211583,0,15504679,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,951046,797462,1135648
"362","CHN",2019,5.12313410910491,6.139477383246,7.35707991334874,0,14633834,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,898441,749711,1076623
"363","CHN",2020,5.10107541676459,6.14906754561269,7.38458039428841,0,12243398,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,752855,624545,904124
"364","CIV",2010,6.25268855999099,11.7248190249189,21.2825923598671,0,822544,"Sub-Saharan Africa",2,96442,51431,175059
"365","CIV",2011,6.26221756701269,11.7360462258257,21.1991252687259,0,831854,"Sub-Saharan Africa",2,97627,52093,176346
"366","CIV",2012,6.26178144447746,11.7289994570409,21.1554964934548,0,833494,"Sub-Saharan Africa",2,97761,52192,176330
"367","CIV",2013,6.26407766390807,11.7362364702256,21.1154850042704,0,837257,"Sub-Saharan Africa",2,98262,52446,176791
"368","CIV",2014,6.2700111522871,11.7349884386664,21.0798886797136,0,842107,"Sub-Saharan Africa",2,98821,52800,177515
"369","CIV",2015,6.2542896548919,11.7375837250828,21.0946522113452,0,856654,"Sub-Saharan Africa",2,100550,53578,180708
"370","CIV",2016,6.24558587182012,11.7308135884906,21.0862459742453,0,871185,"Sub-Saharan Africa",2,102197,54411,183700
"371","CIV",2017,6.23416339807542,11.7269042017621,21.0790366007503,0,891616,"Sub-Saharan Africa",2,104559,55585,187944
"372","CIV",2018,6.23378159521807,11.7237182065064,21.0546865734754,0,892790,"Sub-Saharan Africa",2,104668,55655,187974
"373","CIV",2019,6.23005248412186,11.7214261722059,21.0367279572272,0,903861,"Sub-Saharan Africa",2,105945,56311,190143
"374","CIV",2020,6.20610996933206,11.7255474233751,21.0438063463542,0,917205,"Sub-Saharan Africa",2,107547,56923,193015
"375","CMR",2010,5.56062206995585,9.32238920505393,15.0374260997417,1,794590,"Sub-Saharan Africa",2,74075,44184,119486
"376","CMR",2011,5.55487418921486,9.32533073312577,15.0329989624043,1,805374,"Sub-Saharan Africa",2,75104,44738,121072
"377","CMR",2012,5.55826959304055,9.32754680290482,15.0263238014909,1,815462,"Sub-Saharan Africa",2,76063,45326,122534
"378","CMR",2013,5.54904423240912,9.33269986018439,15.0308409750206,1,827404,"Sub-Saharan Africa",2,77219,45913,124366
"379","CMR",2014,5.55512768306378,9.33349703876712,15.0283994093504,1,841623,"Sub-Saharan Africa",2,78553,46753,126482
"380","CMR",2015,5.56798446468864,9.33493959498707,15.0127533874381,1,869475,"Sub-Saharan Africa",2,81165,48412,130532
"381","CMR",2016,5.56926253284344,9.33493800584963,15.0063824943377,1,895033,"Sub-Saharan Africa",2,83551,49847,134312
"382","CMR",2017,5.56123622266543,9.33455135301741,14.9936431509045,1,913262,"Sub-Saharan Africa",2,85249,50789,136931
"383","CMR",2018,5.56761137533625,9.3358731379967,14.9995404837712,1,920977,"Sub-Saharan Africa",2,85981,51276,138142
"384","CMR",2019,5.57335201639203,9.33309187591822,15.0192173692589,1,932283,"Sub-Saharan Africa",2,87011,51959,140022
"385","CMR",2020,5.57397734137786,9.33491582211949,15.0047808003811,1,940891,"Sub-Saharan Africa",2,87831,52445,141179
"386","COD",2010,7.72207942808591,12.3786170625136,19.4218828458721,0,2956906,"Sub-Saharan Africa",2,366024,228335,574287
"387","COD",2011,7.73883334043781,12.3931796938465,19.4248541663234,0,3069225,"Sub-Saharan Africa",2,380375,237522,596192
"388","COD",2012,7.74962082350047,12.3951105203205,19.3840925830414,0,3171461,"Sub-Saharan Africa",2,393106,245776,614759
"389","COD",2013,7.75581444650937,12.3947174729852,19.3515552698874,0,3247257,"Sub-Saharan Africa",2,402488,251851,628395
"390","COD",2014,7.77801948075233,12.3997416698243,19.3654637883002,0,3345219,"Sub-Saharan Africa",2,414799,260192,647817
"391","COD",2015,7.77278379339856,12.4012894867787,19.3807492833996,0,3432634,"Sub-Saharan Africa",2,425691,266811,665270
"392","COD",2016,7.78325870030843,12.3999489430098,19.4185472452311,0,3532382,"Sub-Saharan Africa",2,438014,274934,685937
"393","COD",2017,7.77367395501271,12.4005879284531,19.4259005454226,0,3646584,"Sub-Saharan Africa",2,452198,283474,708382
"394","COD",2018,7.78120335232413,12.409709735421,19.4523845032126,0,3747745,"Sub-Saharan Africa",2,465084,291620,729026
"395","COD",2019,7.78755190570036,12.3998920594092,19.4944066164737,0,3839325,"Sub-Saharan Africa",2,476072,298989,748454
"396","COD",2020,7.76374366140849,12.4042922315084,19.5182338324158,0,3929870,"Sub-Saharan Africa",2,487473,305105,767041
"397","COG",2010,5.57789521171893,9.33106505446157,15.0473434778741,1,172311,"Sub-Saharan Africa",2,16078,9611,25928
"398","COG",2011,5.56879735959422,9.33344891207418,15.034718290453,1,175194,"Sub-Saharan Africa",2,16352,9756,26340
"399","COG",2012,5.57137353827968,9.33615450117538,15.0186064416596,1,177311,"Sub-Saharan Africa",2,16554,9879,26630
"400","COG",2013,5.5632496043369,9.33842420349947,15.011206770031,1,176662,"Sub-Saharan Africa",2,16497,9828,26519
"401","COG",2014,5.55169496080481,9.33939032773511,15.0117938817725,1,176057,"Sub-Saharan Africa",2,16443,9774,26429
"402","COG",2015,5.55744060357672,9.33941991735836,14.9976422319944,1,175788,"Sub-Saharan Africa",2,16418,9769,26364
"403","COG",2016,5.56562859489525,9.33992211658027,14.993944386507,1,175075,"Sub-Saharan Africa",2,16352,9744,26251
"404","COG",2017,5.57311868864586,9.33725023275614,14.9818838060485,1,175642,"Sub-Saharan Africa",2,16400,9789,26314
"405","COG",2018,5.56823336012142,9.33889511528743,15.0010962945316,1,176098,"Sub-Saharan Africa",2,16446,9806,26417
"406","COG",2019,5.5705539607107,9.33640604999093,15.0074833248339,1,176563,"Sub-Saharan Africa",2,16485,9836,26498
"407","COG",2020,5.57358900330675,9.33758736884252,15.0078822979875,1,177736,"Sub-Saharan Africa",2,16596,9906,26674
"408","COK",2010,4.48945446358994,7.21521233120112,11.9264582008702,1,326,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,24,15,39
"409","COK",2011,4.49032100270108,7.21624767192377,11.937881528062,1,335,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,24,15,40
"410","COK",2012,4.48994203369511,7.21570109765301,11.9293109461361,1,338,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,24,15,40
"411","COK",2013,4.49371289918444,7.21712791108868,11.9169130679127,1,329,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,24,15,39
"412","COK",2014,4.49444146758369,7.21795573032885,11.9048010417231,1,320,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,23,14,38
"413","COK",2015,4.49778569231541,7.21553783037588,11.884189072982,1,312,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,23,14,37
"414","COK",2016,4.49482474781859,7.21815606522302,11.883116412858,1,306,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,22,14,36
"415","COK",2017,4.49260506955289,7.21869034056565,11.8943444228514,1,298,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,22,13,35
"416","COK",2018,4.49817751541081,7.21924548653636,11.8864896753498,1,291,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,21,13,35
"417","COK",2019,4.4967027094249,7.21942111078927,11.8760182081365,1,285,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,21,13,34
"418","COK",2020,4.50020831294493,7.22255454181116,11.8731796618825,1,280,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,20,13,33
"419","COL",2010,6.78725156801412,7.26249603323602,7.7570294640393,0,758072,"Latin America and the Caribbean",5,55055,51452,58804
"420","COL",2011,6.99591446997863,7.42249713430992,7.86656435722394,0,752881,"Latin America and the Caribbean",5,55883,52671,59226
"421","COL",2012,7.20379045723565,7.58617296422443,7.98581682180397,0,748734,"Latin America and the Caribbean",5,56800,53937,59793
"422","COL",2013,7.40539936938665,7.75345630455875,8.11774978024903,0,744381,"Latin America and the Caribbean",5,57715,55124,60427
"423","COL",2014,7.60363591947634,7.92358742570828,8.26452234981424,0,739615,"Latin America and the Caribbean",5,58604,56238,61126
"424","COL",2015,7.77800415039963,8.09891793415968,8.43045840174923,0,734664,"Latin America and the Caribbean",5,59500,57142,61936
"425","COL",2016,7.93848350352842,8.27703512325928,8.6302022446656,0,730565,"Latin America and the Caribbean",5,60469,57996,63049
"426","COL",2017,8.07956041900768,8.45833802270793,8.85218167997304,0,726008,"Latin America and the Caribbean",5,61408,58658,64268
"427","COL",2018,8.21614672130542,8.64271686295433,9.09551726109542,0,727649,"Latin America and the Caribbean",5,62889,59785,66183
"428","COL",2019,8.33805492992638,8.83208560431275,9.35862707428765,0,733940,"Latin America and the Caribbean",5,64822,61196,68687
"429","COL",2020,8.46144961038193,9.02255533028483,9.63418311735791,0,733491,"Latin America and the Caribbean",5,66180,62064,70666
"430","COM",2010,5.50248442312434,9.26637149713165,14.9249150110727,1,22298,"Sub-Saharan Africa",2,2066,1227,3328
"431","COM",2011,5.49757075372854,9.2662697975029,14.9419695657251,1,22716,"Sub-Saharan Africa",2,2105,1249,3394
"432","COM",2012,5.49857268654644,9.26718251885846,14.9665527392786,1,22904,"Sub-Saharan Africa",2,2123,1259,3428
"433","COM",2013,5.49832540632498,9.26898507404373,14.9549939808766,1,23108,"Sub-Saharan Africa",2,2142,1271,3456
"434","COM",2014,5.49742124288252,9.26841575279731,14.9410679116152,1,23320,"Sub-Saharan Africa",2,2161,1282,3484
"435","COM",2015,5.49979273399447,9.27216105008727,14.9256609482737,1,23498,"Sub-Saharan Africa",2,2179,1292,3507
"436","COM",2016,5.50783010487986,9.2743138893803,14.9236419409225,1,23717,"Sub-Saharan Africa",2,2200,1306,3539
"437","COM",2017,5.51430350623763,9.27506981026832,14.9339360264101,1,23911,"Sub-Saharan Africa",2,2218,1319,3571
"438","COM",2018,5.50701434387136,9.27584223414293,14.9200850868888,1,24003,"Sub-Saharan Africa",2,2226,1322,3581
"439","COM",2019,5.5078677730621,9.27688641812948,14.9299883182478,1,24092,"Sub-Saharan Africa",2,2235,1327,3597
"440","COM",2020,5.50963104288601,9.27772972120005,14.9031008759623,1,24128,"Sub-Saharan Africa",2,2239,1329,3596
"441","CPV",2010,5.55776789643251,9.32154379809772,15.0298356494426,1,11263,"Sub-Saharan Africa",2,1050,626,1693
"442","CPV",2011,5.55304994158961,9.32489543084796,15.0294842841894,1,11483,"Sub-Saharan Africa",2,1071,638,1726
"443","CPV",2012,5.55798762799771,9.32720451363058,15.0238916127803,1,10813,"Sub-Saharan Africa",2,1009,601,1625
"444","CPV",2013,5.5491498671021,9.33253769382576,15.0286368040905,1,10624,"Sub-Saharan Africa",2,991,590,1597
"445","CPV",2014,5.55562944201393,9.33376473113935,15.028915541475,1,10686,"Sub-Saharan Africa",2,997,594,1606
"446","CPV",2015,5.56808636354808,9.33486939460737,15.0124702204004,1,10605,"Sub-Saharan Africa",2,990,590,1592
"447","CPV",2016,5.56866902275879,9.33470113215876,15.0037497973217,1,10786,"Sub-Saharan Africa",2,1007,601,1618
"448","CPV",2017,5.56254336523373,9.33502641332915,14.9899634850032,1,10750,"Sub-Saharan Africa",2,1004,598,1611
"449","CPV",2018,5.56708953737955,9.33599668071022,15.0037747703434,1,10188,"Sub-Saharan Africa",2,951,567,1529
"450","CPV",2019,5.57516702351684,9.33418047910603,15.0112510719303,1,10088,"Sub-Saharan Africa",2,942,562,1514
"451","CPV",2020,5.57637199150762,9.33699841858386,15.0076989388593,1,10008,"Sub-Saharan Africa",2,934,558,1502
"452","CRI",2010,5.76854943451628,8.25485835362893,11.5328416329127,1,74096,"Latin America and the Caribbean",5,6117,4274,8545
"453","CRI",2011,5.77919658207831,8.27488563218047,11.5715659723183,1,73774,"Latin America and the Caribbean",5,6105,4264,8537
"454","CRI",2012,5.79529156482652,8.29673427974022,11.6052415366077,1,73305,"Latin America and the Caribbean",5,6082,4248,8507
"455","CRI",2013,5.81144068297245,8.31808175768415,11.6399074627533,1,72281,"Latin America and the Caribbean",5,6012,4201,8413
"456","CRI",2014,5.82732383622763,8.34008857140735,11.6673888834733,1,71914,"Latin America and the Caribbean",5,5998,4191,8390
"457","CRI",2015,5.84107568554286,8.35996469640644,11.6909851011848,1,71053,"Latin America and the Caribbean",5,5940,4150,8307
"458","CRI",2016,5.84765034817377,8.38182215044234,11.7072653771472,1,69914,"Latin America and the Caribbean",5,5860,4088,8185
"459","CRI",2017,5.86607152351616,8.40480494725608,11.7299917977573,1,69512,"Latin America and the Caribbean",5,5842,4078,8154
"460","CRI",2018,5.87744039843953,8.42824005674827,11.7508683479164,1,68327,"Latin America and the Caribbean",5,5759,4016,8029
"461","CRI",2019,5.88971305977895,8.45049058750924,11.7927364666886,1,65282,"Latin America and the Caribbean",5,5517,3845,7699
"462","CRI",2020,5.9025301480668,8.47329616991771,11.829854040677,1,62230,"Latin America and the Caribbean",5,5273,3673,7362
"463","CUB",2010,5.51355355131647,5.88652671116472,6.28592544161747,0,129069,"Latin America and the Caribbean",5,7598,7116,8113
"464","CUB",2011,5.5630316738018,5.89432297975725,6.24940466325064,0,133055,"Latin America and the Caribbean",5,7843,7402,8315
"465","CUB",2012,5.60658972267974,5.90295499980587,6.21682231596248,0,126643,"Latin America and the Caribbean",5,7476,7100,7873
"466","CUB",2013,5.64287203414888,5.91268018400062,6.19167726325348,0,126008,"Latin America and the Caribbean",5,7450,7110,7802
"467","CUB",2014,5.67050661925412,5.9202230494303,6.18309808320009,0,123133,"Latin America and the Caribbean",5,7290,6982,7613
"468","CUB",2015,5.6868661017486,5.93083565666747,6.18585973124813,0,124508,"Latin America and the Caribbean",5,7384,7081,7702
"469","CUB",2016,5.68950700029829,5.93965721756095,6.20544912535693,0,117455,"Latin America and the Caribbean",5,6976,6683,7289
"470","CUB",2017,5.67755883318387,5.94821773038211,6.23850334422867,0,115495,"Latin America and the Caribbean",5,6870,6557,7205
"471","CUB",2018,5.65902288137089,5.95937633103312,6.28019445157262,0,117309,"Latin America and the Caribbean",5,6991,6639,7367
"472","CUB",2019,5.63022327544092,5.96942727492111,6.331765680641,0,110404,"Latin America and the Caribbean",5,6590,6216,6991
"473","CUB",2020,5.59846649868831,5.97983851934388,6.38918775977901,0,105616,"Latin America and the Caribbean",5,6316,5913,6748
"474","CYP",2010,5.20902802912788,8.4979478626316,13.6950087332424,1,13536,"Western Asia and Northern Africa",4,1150,705,1854
"475","CYP",2011,5.23322004274888,8.52830025173932,13.7409900438424,1,13143,"Western Asia and Northern Africa",4,1121,688,1806
"476","CYP",2012,5.25672333089173,8.55688880348247,13.7963147533136,1,13577,"Western Asia and Northern Africa",4,1162,714,1873
"477","CYP",2013,5.27241151500796,8.58498081813474,13.8288914188208,1,12912,"Western Asia and Northern Africa",4,1108,681,1786
"478","CYP",2014,5.29005565704074,8.61524759773442,13.8667276930749,1,13114,"Western Asia and Northern Africa",4,1130,694,1818
"479","CYP",2015,5.30986459513127,8.6460102298634,13.9156791721398,1,13282,"Western Asia and Northern Africa",4,1148,705,1848
"480","CYP",2016,5.32553408265307,8.67655148622672,13.9628032500394,1,13652,"Western Asia and Northern Africa",4,1185,727,1906
"481","CYP",2017,5.34706653564737,8.70950487300671,14.0122696616311,1,13257,"Western Asia and Northern Africa",4,1155,709,1858
"482","CYP",2018,5.36675512022354,8.73870763575577,14.0490772160607,1,13189,"Western Asia and Northern Africa",4,1153,708,1853
"483","CYP",2019,5.3920091135603,8.77126147460578,14.0844076915206,1,13237,"Western Asia and Northern Africa",4,1161,714,1864
"484","CYP",2020,5.40744690923239,8.80120321882686,14.1353202339747,1,13081,"Western Asia and Northern Africa",4,1151,707,1849
"485","CZE",2010,8.10623908199448,8.41450579935442,8.74042823763179,0,116422,"Northern America, Australia and New Zealand, Central Asia and Europe",3,9796,9437,10176
"486","CZE",2011,7.98935479877539,8.25284165121544,8.53028655987434,0,109001,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8996,8708,9298
"487","CZE",2012,7.86568690216617,8.09230997402254,8.32928772500579,0,108396,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8772,8526,9029
"488","CZE",2013,7.73802656507949,7.93432906251463,8.13702253680065,0,106903,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8482,8272,8699
"489","CZE",2014,7.5954071099755,7.77044732352853,7.95100181210978,0,109498,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8508,8317,8706
"490","CZE",2015,7.44972563914811,7.61663078151086,7.78845005081596,0,110124,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8388,8204,8577
"491","CZE",2016,7.29548779857693,7.46690784105942,7.6418314805845,0,111541,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8329,8137,8524
"492","CZE",2017,7.13133367053998,7.31725341877667,7.50455950239108,0,112677,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8245,8035,8456
"493","CZE",2018,6.95909512245122,7.16855536549983,7.37842699874592,0,111903,"Northern America, Australia and New Zealand, Central Asia and Europe",3,8022,7787,8257
"494","CZE",2019,6.79052895560237,7.02701994091482,7.2635819110966,0,109738,"Northern America, Australia and New Zealand, Central Asia and Europe",3,7711,7452,7971
"495","CZE",2020,6.62115479080315,6.88527213421087,7.15231988389765,0,107036,"Northern America, Australia and New Zealand, Central Asia and Europe",3,7370,7087,7656
"496","DEU",2010,8.44522909956352,8.75743436131764,9.07619202516989,0,675482,"Northern America, Australia and New Zealand, Central Asia and Europe",3,59155,57046,61308
"497","DEU",2011,8.44671837635014,8.71843224724333,8.98966385624693,0,673178,"Northern America, Australia and New Zealand, Central Asia and Europe",3,58691,56861,60516
"498","DEU",2012,8.44697778777561,8.67870310228271,8.91013047493439,0,684523,"Northern America, Australia and New Zealand, Central Asia and Europe",3,59408,57822,60992
"499","DEU",2013,8.43716852888619,8.6383697924546,8.83818847746778,0,691529,"Northern America, Australia and New Zealand, Central Asia and Europe",3,59737,58345,61119
"500","DEU",2014,8.41644039949913,8.5979668625471,8.78134865825956,0,720156,"Northern America, Australia and New Zealand, Central Asia and Europe",3,61919,60612,63239
"501","DEU",2015,8.37612783393622,8.55652723518173,8.74302074460894,0,739919,"Northern America, Australia and New Zealand, Central Asia and Europe",3,63311,61977,64691
"502","DEU",2016,8.32218394934725,8.51703255568981,8.71819034765486,0,784473,"Northern America, Australia and New Zealand, Central Asia and Europe",3,66814,65285,68392
"503","DEU",2017,8.25502233794324,8.47846191896693,8.70763636892486,0,783444,"Northern America, Australia and New Zealand, Central Asia and Europe",3,66424,64673,68219
"504","DEU",2018,8.1781735075166,8.43908091933236,8.70439219840577,0,779291,"Northern America, Australia and New Zealand, Central Asia and Europe",3,65765,63732,67833
"505","DEU",2019,8.09854551508334,8.39860397500708,8.70819307883496,0,771867,"Northern America, Australia and New Zealand, Central Asia and Europe",3,64826,62510,67216
"506","DEU",2020,8.01715505230512,8.35957732776521,8.7152041789564,0,760378,"Northern America, Australia and New Zealand, Central Asia and Europe",3,63564,60961,66268
"507","DJI",2010,5.57823364410347,9.33201199160289,15.0498761437999,1,23978,"Sub-Saharan Africa",2,2238,1338,3609
"508","DJI",2011,5.5687634029973,9.3334402805531,15.0346272699246,1,23881,"Sub-Saharan Africa",2,2229,1330,3590
"509","DJI",2012,5.57066863618812,9.33439942839251,15.0125981520052,1,23888,"Sub-Saharan Africa",2,2230,1331,3586
"510","DJI",2013,5.56365763860032,9.33728172074573,15.0129918918808,1,23938,"Sub-Saharan Africa",2,2235,1332,3594
"511","DJI",2014,5.55258169948224,9.3386727493691,15.0144782513692,1,23920,"Sub-Saharan Africa",2,2234,1328,3591
"512","DJI",2015,5.5580624482791,9.33981234767941,14.9989537765657,1,24018,"Sub-Saharan Africa",2,2243,1335,3602
"513","DJI",2016,5.57019561292581,9.34058004589225,14.9902694326092,1,24044,"Sub-Saharan Africa",2,2246,1339,3604
"514","DJI",2017,5.57732933228083,9.33931788520061,14.9913460587566,1,24196,"Sub-Saharan Africa",2,2260,1349,3627
"515","DJI",2018,5.56920484608082,9.34275165489755,14.9875347375122,1,24280,"Sub-Saharan Africa",2,2268,1352,3639
"516","DJI",2019,5.58699893760021,9.34057420752259,14.9878250831702,1,24417,"Sub-Saharan Africa",2,2281,1364,3660
"517","DJI",2020,5.5778925039248,9.34185368983256,14.997156385087,1,24496,"Sub-Saharan Africa",2,2288,1366,3674
"518","DMA",2010,5.74581279440858,8.23839181870455,11.5032948151357,1,965,"Latin America and the Caribbean",5,80,55,111
"519","DMA",2011,5.76467703587509,8.25944534395061,11.5358207373527,1,940,"Latin America and the Caribbean",5,78,54,108
"520","DMA",2012,5.77753398473264,8.28309852770244,11.5733907732779,1,930,"Latin America and the Caribbean",5,77,54,108
"521","DMA",2013,5.79467499956111,8.30458017207088,11.6054578761879,1,923,"Latin America and the Caribbean",5,77,53,107
"522","DMA",2014,5.81210146860669,8.32683802222527,11.6324212460311,1,899,"Latin America and the Caribbean",5,75,52,105
"523","DMA",2015,5.82428452481556,8.349553823551,11.6693290834747,1,944,"Latin America and the Caribbean",5,79,55,110
"524","DMA",2016,5.83318376363966,8.3703401562372,11.7084925244743,1,921,"Latin America and the Caribbean",5,77,54,108
"525","DMA",2017,5.85524813816488,8.39244594769184,11.7408177499303,1,923,"Latin America and the Caribbean",5,77,54,108
"526","DMA",2018,5.8755697299712,8.41514134374451,11.7519835433766,1,933,"Latin America and the Caribbean",5,79,55,110
"527","DMA",2019,5.89188726599821,8.43900111330746,11.7767619924373,1,946,"Latin America and the Caribbean",5,80,56,111
"528","DMA",2020,5.90577773441493,8.4616482060953,11.8071795499236,1,957,"Latin America and the Caribbean",5,81,57,113
"529","DNK",2010,6.23070212143495,6.4810738532144,6.7370700283837,0,62804,"Northern America, Australia and New Zealand, Central Asia and Europe",3,4070,3913,4231
"530","DNK",2011,6.2122248013946,6.42835982404832,6.65078057413308,0,58906,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3787,3659,3918
"531","DNK",2012,6.19128091952575,6.37632737145861,6.56899058153121,0,57658,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3676,3570,3788
"532","DNK",2013,6.1640648195555,6.32481125955626,6.49107833638974,0,55587,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3516,3426,3608
"533","DNK",2014,6.12908836667297,6.27427736042236,6.42295442464759,0,56659,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3555,3473,3639
"534","DNK",2015,6.08514590500376,6.22455888482958,6.36495525734967,0,57868,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3602,3521,3683
"535","DNK",2016,6.03054885146346,6.17509895060314,6.32030684357082,0,60597,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3742,3654,3830
"536","DNK",2017,5.96778261969251,6.1263654358797,6.28378824225881,0,60310,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3695,3599,3790
"537","DNK",2018,5.898088104244,6.07716388883416,6.25795390585299,0,60478,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3675,3567,3785
"538","DNK",2019,5.82569236415756,6.02854403499296,6.23734602665181,0,60455,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3645,3522,3771
"539","DNK",2020,5.74808993886739,5.97991063390513,6.21970570868017,0,61396,"Northern America, Australia and New Zealand, Central Asia and Europe",3,3671,3529,3819
"540","DOM",2010,5.74216493260501,8.22937390433561,11.5074501761783,1,215791,"Latin America and the Caribbean",5,17758,12391,24832
"541","DOM",2011,5.75472354028693,8.25150214247221,11.5427756328407,1,216161,"Latin America and the Caribbean",5,17837,12439,24951
"542","DOM",2012,5.76988337324907,8.27364390874165,11.5727397808669,1,215533,"Latin America and the Caribbean",5,17832,12436,24943
"543","DOM",2013,5.7869632418057,8.29386071002192,11.5979017088663,1,215305,"Latin America and the Caribbean",5,17857,12460,24971
"544","DOM",2014,5.8080587107148,8.31660133023807,11.6194376469342,1,214875,"Latin America and the Caribbean",5,17870,12480,24967
"545","DOM",2015,5.82187353155839,8.33796533462092,11.6431044012846,1,214628,"Latin America and the Caribbean",5,17896,12495,24989
"546","DOM",2016,5.83477459614846,8.35951284031496,11.6663278047797,1,213572,"Latin America and the Caribbean",5,17854,12461,24916
"547","DOM",2017,5.84968963569425,8.38098759049319,11.6856886991537,1,213169,"Latin America and the Caribbean",5,17866,12470,24910
"548","DOM",2018,5.8620590848788,8.40303568167265,11.7135430805845,1,213047,"Latin America and the Caribbean",5,17902,12489,24955
"549","DOM",2019,5.87102678923544,8.42538442756221,11.7461807094284,1,210196,"Latin America and the Caribbean",5,17710,12341,24690
"550","DOM",2020,5.88863707207291,8.44860527088291,11.7855718584579,1,206696,"Latin America and the Caribbean",5,17463,12172,24360
"551","DZA",2010,5.20606070281152,8.53723600800361,13.7233116681796,1,877676,"Western Asia and Northern Africa",4,74929,45692,120446
"552","DZA",2011,5.22815994136886,8.56794867501618,13.7568916210887,1,907559,"Western Asia and Northern Africa",4,77759,47449,124852
"553","DZA",2012,5.24805597189501,8.60084469414107,13.8028061995485,1,946579,"Western Asia and Northern Africa",4,81414,49677,130654
"554","DZA",2013,5.26818340430785,8.6308025805748,13.8694252590762,1,959572,"Western Asia and Northern Africa",4,82819,50552,133087
"555","DZA",2014,5.2868469520076,8.66146342980323,13.9213361189763,1,985393,"Western Asia and Northern Africa",4,85349,52096,137180
